id	title	link	price	condition	BRAND	mpn	shipping_weight	image_link	product_type	availability	description	"Google product category"	gtin
911-003C	"Dispensing Syringes 3cc / 3ml pack of 100 with tip caps"	http://www.cmlsupply.com/dispensing-syringes-3cc-3ml-pack-of-100-with-tip-caps.html	39.99	New	"CML Supply"	911-003C	1.0630	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/9/1/911-003_1.jpg	"Business & Industrial"	"In Stock"	"<p>Solvent resistant reusable luer-lok syringe barrels. Great for solder paste dispensing, adhesives and super glues, inkjet cartridge refilling, hobbies and crafts.Compatible with all standard disposible needles and tips.</p>
<p>Pack of 100 syringes with plungers and Luer-Lok tip caps. <b>Price is per pack.</b> Choose your quantity discount for greater savings!</p>
<p><b>A few cautions!</b></p>
<ul>
    <li>Non sterile. Not for medical use</li>
    <li>For industrial use only. User assumes all responsibility</li>
    <li>Excercise caution when using needles and syringes. Needles WILL       puncture skin</li>
    <li>Approved safety glasses and gloves MUST be worn</li>
</ul>"	"Business & Industrial > Science & Laboratory > Laboratory Supplies"	
555-098	"Mini Micro Drill Chuck 3/32"" Shank Pin Vise Set"	http://www.cmlsupply.com/mini-micro-drill-chuck-3-32-shank-pin-vise-set.html	5.93	New	"CML Supply"	555-098	0.1300	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/5/5/555-098.jpg	"Business & Industrial"	"In Stock"	"<p>Designed to be mounted in a drill chuck, or may be used by hand. 3/32&quot; shank is suitable for use in a cordless drill or drill press.</p>
<p>Shank: 3/32&quot; diameter</p>
<p>Capacity: 0-3/32&quot; (0-.093&quot;)</p>
<p>Steel With Knurled Aluminum Chuck</p>
<p>Overall Length: 2.5&quot;</p>
<p>Warranty: 30 days money back or exchange</p>
<p>Ship Weight: 2 ounces</p>"	"Hardware > Tools > Tool Clamps"	961755550984
555-099	"Mini Drill Chuck 1/8"" Shank For Dremel Micro Drill Bits"	http://www.cmlsupply.com/mini-drill-chuck-1-8-shank-for-dremel-micro-drill-bits.html	4.93	New	"CML Supply"	555-099	0.0600	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/5/5/555-099.jpg	"Business & Industrial"	"In Stock"	"<h2>Designed to be mounted in a drill chuck, or may be used by hand. 1/8&quot; shank is suitable for use in a Dremel tool.</h2>
<p>Shank: 1/8&quot;</p>
<p>Capacity: 0.010-.060&quot; or #60-#80 drill bits</p>
<p>Overall Length: 1.3&quot;</p>
<p>Warranty: 30 days money back or exchange</p>
<p>Ship Weight: 1 ounce</p>"	"Hardware > Tools > Tool Clamps"	961755550991
555-001	"Mini Micro Pin Vise Hand Drill Bit Chuck Swivel Head"	http://www.cmlsupply.com/mini-micro-pin-vise-hand-drill-bit-chuck-swivel-head.html	4.29	New	"CML Supply"	555-001	0.1300	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/5/5/555-001.jpg	"Business & Industrial"	"In Stock"	"<p>Steel Pin Vise Holds Micro Drill Bits from 0-.125&quot;. (0-3.0mm).</p>
<p>Rotating top for ease of use.  includes 2 collets to adjust for various size bits.</p>"	"Hardware > Tools > Tool Clamps"	961755550014
555-002	"Mini Hand Push Drill Pin Vise Chuck Push Type"	http://www.cmlsupply.com/mini-hand-push-drill-pin-vise-chuck-push-type.html	4.79	New	"CML Supply"	555-002	0.1300	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/5/5/555-002.jpg	"Business & Industrial"	"In Stock"	"<p>Pin Vise Holds Micro Drill Bits from 0-.030&quot;. (0-0.7mm).</p>
<p>Sliding Spiral allows for fast bit spinning action.</p>
<p>3.6&quot; Length</p>"	"Hardware > Tools > Tool Clamps"	
555-003	"Mini Micro Double Ended Pin Vise Hand Drill Bit Chuck"	http://www.cmlsupply.com/mini-micro-double-ended-pin-vise-hand-drill-bit-chuck.html	4.29	New	"CML Supply"	555-003	0.1300	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/5/5/555-003.jpg	"Business & Industrial"	"In Stock"	"<p>Steel Pin Vise Holds Micro Drill Bits from 0-.125&quot;. (0-3.0mm).</p>
<p>Double ended design includes 2 reversible collets to adjust for various size bits.</p>"	"Hardware > Tools > Tool Clamps"	961755550038
555-008	"Pin Vise Hand Chuck Wood Swivel Head for Micro Drill Bits"	http://www.cmlsupply.com/mini-micro-pin-vise-hand-drill-bit-chuck-swivel-head-1.html	4.49	New	"CML Supply"	555-008	0.1300	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/5/5/555-008.jpg	"Business & Industrial"	"In Stock"	"<p>Steel Pin Vise Holds Micro Drill Bits from 0-.125&quot;. (0-3.0mm).</p>
<p>Rotating top for ease of use.  includes 2 collets to adjust for various size bits.</p>"	"Hardware > Tools > Tool Clamps"	
003-003	"Free Gift with $35 purchase - Anti Static Wrist Strap - Blue"	http://www.cmlsupply.com/anti-static-wrist-strap-blue-1.html	0	New	"CML Supply"	707-001	0.0000	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/7/0/707-001_2.jpg	"Business & Industrial"	"In Stock"	"<p>A necessity when working with ESD sensitive electronic components. Adjustable, one size fits all. An economical anti-static wrist band for electronics technicians or computer repairs.</p>
<ul>
    <li>1 Meg Internal current limiting resistor safely discharges static</li>
    <li>6 foot coiled cord</li>
    <li>banana plug with alligator clip</li>
    <li>adjustable water resistant band</li>
    <li>suitable for cleanroom use</li>
</ul>
<p>&nbsp;</p>"		
701-3939	"Hot Air Rework Nozzle #3939 38x38mm BGA With Net"	http://www.cmlsupply.com/38x38-hot-air-nozzle.html	19.49	New	Aoyue	3939N	0.4000	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/7/0/701-nozzle_3.jpg	"Business & Industrial"	"In Stock"	"<p>Stanless Steel. Fits Hot air rework stations from Aoyue, Weller, Hakko, and others.</p>
<p>Nozzle features a &quot;net&quot; for better heat and air flow distribution</p>
<p>This BGA nozzle is for a 38x38mm IC package</p>
<p>Perfect for repairing GPU's and CPU &quot;Ring Of Death&quot; symptoms on XBox-360.</p>"		
000-004	"Free Gift with $40 purchase- Anti Static Wrist Strap - Maroon"	http://www.cmlsupply.com/anti-static-wrist-strap-maroon-1.html	0	New	"CML Supply"	707-002	0.0000	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/7/0/707-002_1.jpg	"Business & Industrial"	"In Stock"	"<p>A necessity when working with ESD sensitive electronic components. Adjustable, one size fits all. An economical anti-static wrist band for electronics technicians or computer repairs.</p>
<ul>
    <li>1 Meg Internal current limiting resistor safely discharges static</li>
    <li>6 foot coiled cord</li>
    <li>banana plug with alligator clip</li>
    <li>adjustable water resistant band</li>
    <li>suitable for cleanroom use</li>
</ul>
<p>&nbsp;</p>"		
701-4141	"Hot Air Rework Nozzle #4141 40x40mm BGA With Net"	http://www.cmlsupply.com/41x41-hot-air-nozzle.html	19.49	New	Aoyue	4141N	0.3000	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/7/0/701-nozzle_4.jpg	"Business & Industrial"	"In Stock"	"<p>Stanless Steel. Fitts Hot air rework stations from Aoyue, Weller, Hakko, and others.</p>
<p>Nozzle features a &quot;net&quot; for better heat and air flow distribution</p>
<p>This BGA nozzle is for a 40x40mm IC package</p>
<p>Perfect for repairing GPU's and CPU &quot;Ring Of Death&quot; symptoms on XBox-360.</p>"		
701-4343	"Hot Air Rework Nozzle #4343 42x42mm BGA With Net"	http://www.cmlsupply.com/43x43-hot-air-nozzle.html	18.99	New	Aoyue	4343N	0.4000	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/7/0/701-nozzle_5.jpg	"Business & Industrial"	"In Stock"	"<p>Stanless Steel. Fitts Hot air rework stations from Aoyue, Weller, Hakko, and others.</p>
<p>Nozzle features a &quot;net&quot; for better heat and air flow distribution</p>
<p>This BGA nozzle is for a 42x42mm IC package</p>
<p>Perfect for repairing GPU's and CPU &quot;Ring Of Death&quot; symptoms on XBox-360. Also for Plasystation 3 - PS3 gaming systems.</p>"		
911-005	"Dispensing Syringes 5cc / 5ml pack of 10 with Tip Caps"	http://www.cmlsupply.com/dispensing-syringes-5cc-5ml-with-caps.html	4.99	New	"CML Supply"	911-005	0.1880	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/9/1/911-005.jpg	"Business & Industrial"	"In Stock"	"<p>Solvent resistant reusable luer-lok syringe barrels. Great for solder paste dispensing, adhesives and super glues, inkjet cartridge refilling, hobbies and crafts.Compatible with all standard disposible needles and tips.</p>
<p>Pack of 10 syringes with plungers and Luer-Lok tip caps. <b>Price is per pack.</b> Choose your quantity discount for greater savings!</p>
<p><b>A few cautions!</b></p>
<ul>
    <li>Non sterile. Not for medical use</li>
    <li>For industrial use only. User assumes all responsibility</li>
    <li>Excercise caution when using needles and syringes. Needles WILL       puncture skin</li>
    <li>Approved safety glasses and gloves MUST be worn</li>
</ul>"	"Business & Industrial > Science & Laboratory > Laboratory Supplies"	961759110054
911-005C	"Dispensing Syringes 5cc / 5ml pack of 100 with Tip Caps"	http://www.cmlsupply.com/dispensing-syringes-5cc-5ml-with-caps-1.html	44.99	New	"CML Supply"	911-005C	1.3100	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/9/1/911-005_1.jpg	"Business & Industrial"	"In Stock"	"<p>Solvent resistant reusable luer-lok syringe barrels. Great for solder paste dispensing, adhesives and super glues, inkjet cartridge refilling, hobbies and crafts.Compatible with all standard disposible needles and tips.</p>
<p>Pack of 100 syringes with plungers and Luer-Lok tip caps. <b>Price is per pack.</b> Choose your quantity discount for greater savings!</p>
<p><b>A few cautions!</b></p>
<ul>
    <li>Non sterile. Not for medical use</li>
    <li>For industrial use only. User assumes all responsibility</li>
    <li>Excercise caution when using needles and syringes. Needles WILL       puncture skin</li>
    <li>Approved safety glasses and gloves MUST be worn</li>
</ul>"	"Business & Industrial > Science & Laboratory > Laboratory Supplies"	
707-001	"ESD Safe Anti Static Wrist Strap 6ft Ground Cord - Blue"	http://www.cmlsupply.com/anti-static-wrist-strap-blue.html	2.95	New	"CML Supply"	707-001	0.1250	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/7/0/707-001.jpg	"Business & Industrial"	"In Stock"	"<h2 align=""center"">An economical anti-static wrist band for electronics technicians or computer repairs.</h2>
<p>A necessity when working with ESD sensitive electronic components. Adjustable, one size fits all.</p>
<ul>
    <li>1 Meg Internal current limiting resistor safely discharges static</li>
    <li>6 foot coiled cord</li>
    <li>banana plug with alligator clip</li>
    <li>adjustable water resistant band</li>
    <li>suitable for cleanroom use</li>
</ul>
<p>Larger quantities available. Contact us for volume pricing!</p>"		
707-002	"ESD Safe Anti Static Wrist Strap 6ft Ground Cord - Maroon"	http://www.cmlsupply.com/anti-static-wrist-strap-maroon.html	2.95	New	"CML Supply"	707-002	0.1250	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/7/0/707-002.jpg	"Business & Industrial"	"In Stock"	"<h2 align=""center"">An economical anti-static wrist band for electronics technicians or computer repairs.</h2>
<p>A necessity when working with ESD sensitive electronic components. Adjustable, one size fits all.</p>
<ul>
    <li>1 Meg Internal current limiting resistor safely discharges static</li>
    <li>6 foot coiled cord</li>
    <li>banana plug with alligator clip</li>
    <li>adjustable water resistant band</li>
    <li>suitable for cleanroom use</li>
</ul>
<p>Larger quantities available. Contact us for volume pricing!</p>"		
001-001	"Free Gift with $90 Purchase- Soldering Iron Tip Cleaning Wire Sponge"	http://www.cmlsupply.com/solder-cleaning-ball-1.html	0	New	"CML Supply"	701-030	0.0000	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/7/0/701-030a_2.jpg	"Business & Industrial"	"In Stock"	"<p>&nbsp;Free Gift with a $90 purchase!</p>
<p>Cleans your soldering iron tips without water! Made from coils of brass, which is softer than the tip plating yet harder than the oxidation that forms on the tip.</p>"		961746010305
911-010	"Dispensing Syringes 10cc / 10ml pack of 10 with tip caps"	http://www.cmlsupply.com/dispensing-syringes-10cc-10ml-with-caps.html	5.99	New	"CML Supply"	911-010	0.2500	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/9/1/911-010.jpg	"Business & Industrial"	"In Stock"	"<p>Solvent resistant reusable luer-lok syringe barrels. Great for solder paste dispensing, adhesives and super glues, inkjet cartridge refilling, hobbies and crafts.Compatible with all standard disposible needles and tips.</p>
<p>Pack of 10 syringes with plungers and Luer-Lok tip caps. <b>Price is per pack.</b> Choose your quantity discount for greater savings!</p>
<p><b>A few cautions!</b></p>
<ul>
    <li>Non sterile. Not for medical use</li>
    <li>For industrial use only. User assumes all responsibility</li>
    <li>Excercise caution when using needles and syringes. Needles WILL       puncture skin</li>
    <li>Approved safety glasses and gloves MUST be worn</li>
</ul>"	"Business & Industrial > Science & Laboratory > Laboratory Supplies"	961759110108
804-01502	"Plastic Storage Bag 1.5"" x 2"" Clear Zip Lock Pack of 100 1-1/2x2"	http://www.cmlsupply.com/zip-lock-bags-1x2-pack-of-100.html	1.49	New	"CML Supply"	804-01502	0.1250	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/8/0/804-xxx.jpg	"Business & Industrial"	"In Stock"	"<h3><span style=""color: rgb(255, 0, 0);""><span style=""font-size: larger;"">Promotion-    purchase 6 or more packs of our bags and receive 10 PERCENT OFF. </span></span><span style=""color: rgb(255, 0, 0);""><span style=""font-size: larger;"">Applies    to one size or mix-and match!</span></span></h3>
<h3 style=""text-align: center;"">Food grade reclosable bags have a myriad of uses</h3>
<p style=""text-align: center;"">Clear plastic bags are great for storing crafts, beads, coins, small parts,  etc.</p>
<p style=""text-align: left;""><strong>Details:</strong></p>
<ul>
    <li>Food grade 100% virgin (non-recycled) polyethylene bags</li>
    <li>Standard 2-mil thick</li>
    <li>Pack of 100</li>
    <li>Measurements are INSIDE dimensions.</li>
    <li>Select a quantity discount for greater savings!</li>
</ul>"	"Business & Industrial > Retail > Plastic Bags"	654866011672
911-010C	"Dispensing Syringes 10cc / 10ml pack of 100 with tip caps"	http://www.cmlsupply.com/dispensing-syringes-10cc-10ml-with-caps-1.html	59.99	New	"CML Supply"	911-010C	1.6250	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/9/1/911-010_1.jpg	"Business & Industrial"	"In Stock"	"<p>Solvent resistant reusable luer-lok syringe barrels. Great for solder paste dispensing, adhesives and super glues, inkjet cartridge refilling, hobbies and crafts.Compatible with all standard disposible needles and tips.</p>
<p>Pack of 100 syringes with plungers and Luer-Lok tip caps. <b>Price is per pack.</b> Choose your quantity discount for greater savings!</p>
<p><b>A few cautions!</b></p>
<ul>
    <li>Non sterile. Not for medical use</li>
    <li>For industrial use only. User assumes all responsibility</li>
    <li>Excercise caution when using needles and syringes. Needles WILL       puncture skin</li>
    <li>Approved safety glasses and gloves MUST be worn</li>
</ul>"	"Business & Industrial > Science & Laboratory > Laboratory Supplies"	
901-14-050	"Dispensing Needle 14ga. x 0.5"" Tip Olive"	http://www.cmlsupply.com/dispensing-needle-14ga-x-0-5-tip-olive.html	8.9	New	"CML Supply"	901-14-050	0.1250	http://www.cmlsupply.com/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/9/0/901-14-050.jpg	"Business & Industrial"	"In Stock"	"<p>PLASTIC HUB WITH STAINLESS STEEL CANULA</p>
<ul>
    <li>14 Gauge 0.069&quot;id x 0.083&quot;od</li>
    <li>1/2&quot; blunt tip stainless steel canula</li>
    <li>overall length 1.190&quot;</li>
    <li>UV safe plastic hub with luer taper</li>
</ul>
<p>Sold in packs of 50. Select a quantity to select your discount!</p>
<p>SUGGESTED RETAIL IS $9.50/box !</p>"	"Business &amp; Industrial &gt; Science &amp; Laboratory &gt; Laboratory Equipment"	961759140501
